x,y,time,lon,lat,height,wnd100m,wnd_shear_exp,wnd_azimuth,roughness,influx_toa,influx_direct,influx_diffuse,albedo,solar_altitude,solar_azimuth,temperature,soil temperature,dewpoint temperature,runoff
5.0,52.75,2024-06-02 12:00:00,5.0,52.75,0.6570896,7.9280477,0.08969286,2.8107703,0.1633814,1137.92,348.1422,303.57333,0.14122044,1.0383213576855475,3.0771801573048396,287.08514,285.41077,282.83743,2.2888184e-05
5.0,52.75,2024-06-02 13:00:00,5.0,52.75,0.6570896,7.827432,0.08848553,2.8264782,0.16337396,1119.5022,340.19556,309.17334,0.14312701,1.011539372483932,3.543923097406774,287.1106,285.41345,282.63605,2.2888184e-05
5.0,52.75,2024-06-02 14:00:00,5.0,52.75,0.6570896,7.4867363,0.09062024,2.855907,0.16333015,1051.9822,245.10222,299.71555,0.14373817,0.9215878094663132,3.9423460572074864,287.2218,285.41418,282.36255,2.2888184e-05
5.0,52.75,2024-06-02 15:00:00,5.0,52.75,0.6570896,7.5399413,0.09102238,2.839513,0.1633373,940.05334,175.41333,304.8889,0.14872117,0.7920291555370977,4.256501379999666,287.06445,285.41675,282.17346,2.2888184e-05
5.0,52.75,2024-06-02 16:00:00,5.0,52.75,0.6570896,7.9128566,0.09534782,2.8343844,0.16336316,791.32446,202.56,231.55556,0.14799951,0.6423581800208495,4.510057141254047,287.11182,285.41943,282.07147,2.2888184e-05
5.0,52.75,2024-06-02 17:00:00,5.0,52.75,0.6570896,7.909798,0.10149476,2.8446035,0.16334823,615.9289,112.51556,169.83112,0.15243672,0.4849484554668457,4.72825697517739,286.87964,285.42212,281.8402,2.2888184e-05
5.0,52.75,2024-06-02 18:00:00,5.0,52.75,0.6570896,8.105822,0.10921402,2.8666377,0.16335748,425.81332,10.115556,119.52,0.16374108,0.32791995292508486,4.929206751014476,286.64517,285.4248,281.61246,2.2888184e-05
5.0,52.75,2024-06-02 19:00:00,5.0,52.75,0.6570896,7.560419,0.11585431,2.9168859,0.1632348,233.9911,0.9955556,45.244446,0.14763552,0.1775743529141241,5.1253905400237265,286.5544,285.4275,281.46527,2.2888184e-05
5.0,52.75,2024-06-02 20:00:00,5.0,52.75,0.6570896,6.42918,0.1262973,2.9472508,0.16310114,56.24889,0.017777778,9.511111,0.14365672,0.039790344153493626,5.325756229755714,286.32178,285.42822,281.33026,2.2411346e-05
5.0,52.75,2024-06-02 21:00:00,5.0,52.75,0.6570896,6.0475397,0.13242927,2.9069922,0.16305219,0.0,0.0,0.0,0.0,-0.0792684104062434,5.53666518304359,286.23035,285.4308,281.31366,2.2888184e-05
5.0,52.75,2024-06-02 22:00:00,5.0,52.75,0.6570896,4.5686975,0.11241703,2.7149522,0.16295631,0.0,0.0,0.0,0.0,-0.17300672771831704,5.7616972870502,286.14062,285.43347,281.4671,2.2888184e-05
5.0,52.75,2024-06-02 23:00:00,5.0,52.75,0.6570896,4.8770275,0.12994324,2.6050494,0.16314054,0.0,0.0,0.0,0.0,-0.23491765969155554,6.000695087770768,285.57703,285.43616,281.24728,2.2411346e-05
5.0,52.75,2024-06-03 00:00:00,5.0,52.75,0.6570896,5.3044915,0.1548328,2.5116477,0.16313884,0.0,0.0,0.0,0.0,-0.2598207086415651,6.249036733367551,285.1764,285.4369,281.1585,2.2411346e-05
5.0,52.75,2024-06-03 01:00:00,5.0,52.75,0.6570896,5.7302413,0.16626449,2.4177127,0.16315284,0.0,0.0,0.0,0.0,-0.24538661110509744,0.21539493419898445,285.17212,285.44153,281.29803,2.2411346e-05
5.0,52.75,2024-06-03 02:00:00,5.0,52.75,0.6570896,6.1742973,0.1491895,2.3362682,0.16318531,0.0,0.0,0.0,0.0,-0.19298132002591273,0.4575080943491242,285.10577,285.4442,281.37,2.2411346e-05
5.0,52.75,2024-06-03 03:00:00,5.0,52.75,0.6570896,6.840889,0.1532872,2.3116975,0.16322845,0.0,0.0,0.0,0.0,-0.10715813842091519,0.6864322899783057,285.32593,285.44495,281.51593,2.2411346e-05
5.0,52.75,2024-06-03 04:00:00,5.0,52.75,0.6570896,6.9388304,0.1462868,2.3418698,0.16324574,25.315556,0.3911111,3.7866666,0.14893617,0.005788606335773876,0.9008342940019995,285.21277,285.44763,281.62405,2.2411346e-05
5.0,52.75,2024-06-03 05:00:00,5.0,52.75,0.6570896,5.5184565,0.13451755,2.3746407,0.16318637,184.5689,5.4755554,38.4,0.17098865,0.13921000421422317,1.1033920494686413,285.55396,285.45032,282.14005,2.2649765e-05
5.0,52.75,2024-06-03 06:00:00,5.0,52.75,0.6570896,4.6355934,0.09459386,2.3468819,0.16313776,374.72,35.76889,100.23111,0.1654902,0.2868236215120326,1.2997708112384752,286.01086,285.45105,282.58545,2.2649765e-05
5.0,52.75,2024-06-03 07:00:00,5.0,52.75,0.6570896,4.5235887,0.08472998,2.289013,0.16308983,566.61334,59.59111,171.48445,0.14709955,0.44273257965909474,1.498167237410964,286.4829,285.45374,283.02087,2.2411346e-05
5.0,52.75,2024-06-03 08:00:00,5.0,52.75,0.6570896,3.5628676,0.07313761,2.1093254,0.16298112,747.23553,99.36,214.56,0.15160267,0.6008712787743533,1.70993646079859,287.25162,285.45642,282.90778,2.2411346e-05
5.0,52.75,2024-06-03 09:00:00,5.0,52.75,0.6570896,3.1484175,0.065267965,1.8871275,0.16294555,904.2133,110.257774,254.82666,0.15129529,0.7538285595775364,1.9514291042978587,287.7108,285.4591,283.07416,2.2411346e-05
5.0,52.75,2024-06-03 10:00:00,5.0,52.75,0.6570896,3.6677618,0.06442341,1.3211682,0.16295469,1026.9512,151.62666,317.93777,0.14046113,0.8907195912256018,2.246153930064345,288.03326,285.47168,283.31503,2.2888184e-05
5.0,52.75,2024-06-03 11:00:00,5.0,52.75,0.6570896,4.7818346,0.077203445,1.3349919,0.1630285,1107.0222,101.066666,314.16888,0.14813547,0.9941458165989413,2.620767635385431,288.42642,285.4724,283.70712,2.2411346e-05
5.0,52.75,2024-06-03 12:00:00,5.0,52.75,0.6570896,5.7247605,0.08500873,1.4159851,0.16311532,1138.9867,166.52444,327.50223,0.13807622,1.040404202586208,3.075677320553246,289.01105,285.4751,284.264,2.2411346e-05
5.0,52.75,2024-06-03 13:00:00,5.0,52.75,0.6570896,6.247001,0.0895498,1.485584,0.16317928,1120.711,255.68,288.62222,0.14240454,1.0137501168528718,3.5437145961528658,289.22443,285.47778,284.6574,2.2888184e-05
5.0,52.75,2024-06-03 14:00:00,5.0,52.75,0.6570896,7.0079684,0.09287305,1.6135768,0.16327249,1053.4044,155.82222,296.60443,0.14570317,0.9237617163873522,3.94299836795001,288.8435,285.48047,284.80615,2.2888184e-05
5.0,52.75,2024-06-03 15:00:00,5.0,52.75,0.6570896,7.185086,0.09896851,1.7296907,0.16327152,941.7244,182.70222,230.41777,0.13925467,0.7941242333785625,4.257481551930189,288.5916,285.4812,285.16916,2.2888184e-05
5.0,52.75,2024-06-03 16:00:00,5.0,52.75,0.6570896,6.6147113,0.09757063,1.7965181,0.16318639,793.24445,141.88445,210.20444,0.14915426,0.6443988559201341,4.511087384108623,288.49054,285.484,285.4786,2.2411346e-05
5.0,52.75,2024-06-03 17:00:00,5.0,52.75,0.6570896,5.7712965,0.095426105,1.8624134,0.16308641,618.0978,90.026665,175.80444,0.14873269,0.48697156920528983,4.72922474104527,288.4427,285.4867,285.7688,2.2411346e-05
5.0,52.75,2024-06-03 18:00:00,5.0,52.75,0.6570896,4.9707093,0.0996668,1.8782765,0.1630037,428.2311,50.595554,116.17778,0.15030381,0.3299567702912136,4.9300639696941,287.98395,285.48938,285.878,2.2888184e-05
5.0,52.75,2024-06-03 19:00:00,5.0,52.75,0.6570896,4.3799977,0.13035695,1.7781117,0.16295269,236.58667,6.577778,53.65333,0.1620425,0.1796463823888055,5.126105485137099,287.54782,285.49207,285.924,2.2888184e-05
5.0,52.75,2024-06-03 20:00:00,5.0,52.75,0.6570896,4.0790844,0.17082758,1.7077988,0.16303441,58.524445,0.035555556,9.155556,0.14893617,0.04190745516808137,5.326293101140536,287.194,285.49487,286.06873,2.2888184e-05
5.0,52.75,2024-06-03 21:00:00,5.0,52.75,0.6570896,3.7552772,0.16629523,1.6325977,0.16339965,0.0,0.0,0.0,0.0,-0.07711083448518984,5.536976625070617,286.9325,285.4956,286.1228,2.2888184e-05
5.0,52.75,2024-06-03 22:00:00,5.0,52.75,0.6570896,3.9648325,0.19149475,1.4462012,0.16505858,0.0,0.0,0.0,0.0,-0.17083133080088245,5.761726948626144,286.65506,285.4983,286.0822,2.2888184e-05
5.0,52.75,2024-06-03 23:00:00,5.0,52.75,0.6570896,4.312311,0.16518347,1.4925989,0.16511787,0.0,0.0,0.0,0.0,-0.23276639910601,6.000391895130908,286.4818,285.5011,286.02472,2.2411346e-05
5.0,52.75,2024-06-04 00:00:00,5.0,52.75,0.6570896,4.2367845,0.17220363,1.4122175,0.16517465,0.0,0.0,0.0,0.0,-0.2577493051938372,6.248377648759427,286.3123,285.50378,285.84082,2.2411346e-05
5.0,52.75,2024-06-04 01:00:00,5.0,52.75,0.6570896,3.98859,0.19471912,1.3206718,0.1653764,0.0,0.0,0.0,0.0,-0.24345055419723147,0.21440096175508966,286.2523,285.50452,285.75342,2.2411346e-05
5.0,52.75,2024-06-04 02:00:00,5.0,52.75,0.6570896,3.783228,0.20291723,1.169848,0.16564614,0.0,0.0,0.0,0.0,-0.19121960595001466,0.4562370655720266,286.14304,285.50732,285.65253,2.2411346e-05
5.0,52.75,2024-06-04 03:00:00,5.0,52.75,0.6570896,3.7670496,0.19614437,0.97118616,0.16589998,0.0,0.0,0.0,0.0,-0.10558435291879774,0.6849524215792065,286.04114,285.51,285.58664,2.2411346e-05
5.0,52.75,2024-06-04 04:00:00,5.0,52.75,0.6570896,4.086364,0.1772224,0.752419,0.16607979,26.311111,0.44444445,4.942222,0.14521453,0.007185012876907477,0.8991990000488661,286.1616,285.5127,285.67456,2.2411346e-05
5.0,52.75,2024-06-04 05:00:00,5.0,52.75,0.6570896,4.5587955,0.14285992,0.5815674,0.16607957,186.16888,18.48889,35.11111,0.15754561,0.14045733378853387,1.1016283715895594,286.8713,285.51355,286.0896,2.2411346e-05
5.0,52.75,2024-06-04 06:00:00,5.0,52.75,0.6570896,4.865891,0.11200559,0.51172787,0.16572529,376.0711,56.302223,76.99555,0.14337157,0.2879624207816542,1.2978790915508003,287.5208,285.51624,286.2693,2.2411346e-05
5.0,52.75,2024-06-04 07:00:00,5.0,52.75,0.6570896,5.493366,0.105363324,0.4793312,0.16525412,567.7511,33.77778,133.81334,0.14713058,0.44381388011599887,1.496125828884801,288.21884,285.51904,286.40637,2.2411346e-05
5.0,52.75,2024-06-04 08:00:00,5.0,52.75,0.6570896,6.318868,0.10604759,0.48250106,0.16468635,748.23114,55.537777,186.6489,0.14952654,0.6019590922239604,1.7077104862028174,289.17358,285.51978,286.67236,2.2411346e-05
5.0,52.75,2024-06-04 09:00:00,5.0,52.75,0.6570896,6.7681265,0.105809666,0.44512203,0.16417065,905.10223,114.16889,273.95557,0.14020704,0.755005705952566,1.9489940082609838,289.8111,285.52258,286.71576,2.2888184e-05
5.0,52.75,2024-06-04 10:00:00,5.0,52.75,0.6570896,6.806524,0.11526434,0.5295936,0.16436748,1027.7689,207.96445,278.09778,0.13466954,0.8920909329418557,2.243570094935533,290.69263,285.52722,287.10635,2.2888184e-05
5.0,52.75,2024-06-04 11:00:00,5.0,52.75,0.6570896,7.230989,0.11532364,0.53985494,0.1641225,1107.9111,261.5289,263.7689,0.14586435,0.9958134183746462,2.618360849595141,291.18304,285.5299,287.45282,2.2888184e-05
5.0,52.75,2024-06-04 12:00:00,5.0,52.75,0.6570896,7.3030686,0.113014795,0.53310174,0.16395417,1139.9822,350.04443,276.2489,0.1405944,1.0423713635286747,3.0741296582066484,291.51105,285.5327,287.96735,2.2888184e-05
5.0,52.75,2024-06-04 13:00:00,5.0,52.75,0.6570896,7.9601326,0.117117815,0.5528063,0.164329,1121.8489,428.97778,167.18222,0.13455,1.015856482995246,3.5434085022247865,291.9178,285.53345,288.1078,2.336502e-05
5.0,52.75,2024-06-04 14:00:00,5.0,52.75,0.6570896,8.746787,0.12189673,0.550891,0.16441074,1054.7556,485.2978,165.81334,0.130157,0.9258453893840838,3.9435327186982656,292.0816,285.53625,287.91992,2.2888184e-05
5.0,52.75,2024-06-04 15:00:00,5.0,52.75,0.6570896,9.618886,0.13185593,0.57361245,0.164323,943.32446,426.9689,158.84445,0.13856518,0.7961397807926777,4.258344469594703,292.36584,285.53894,287.7177,2.2888184e-05
5.0,52.75,2024-06-04 16:00:00,5.0,52.75,0.6570896,8.932244,0.1773051,0.61420536,0.1683466,795.0933,272.60443,171.57333,0.14084451,0.6463658405772195,4.5120079548157355,291.61987,285.5398,286.8999,2.2888184e-05
5.0,52.75,2024-06-04 17:00:00,5.0,52.75,0.6570896,9.258075,0.16919315,0.6668346,0.16680992,620.19556,47.76889,136.10667,0.15014987,0.4889226107742074,4.730091172995542,290.70123,285.5426,286.74823,2.336502e-05
5.0,52.75,2024-06-04 18:00:00,5.0,52.75,0.6570896,9.777005,0.1698102,0.76389676,0.1685342,430.54224,0.40888888,64.568886,0.14254446,0.3319197853524651,4.930827400464992,289.80164,285.5453,286.50092,2.5749207e-05
5.0,52.75,2024-06-04 19:00:00,5.0,52.75,0.6570896,9.857405,0.17272851,0.77742964,0.16944827,239.11111,0.053333335,20.391111,0.13652174,0.18164022338809413,5.126733608787583,289.4469,285.5481,286.31674,2.4318695e-05
5.0,52.75,2024-06-04 20:00:00,5.0,52.75,0.6570896,10.746522,0.18045789,0.86121213,0.1711973,60.764446,0.0,3.7866666,0.15023474,0.0439399255399883,5.32675046415914,288.73813,285.54883,286.249,2.336502e-05
5.0,52.75,2024-06-04 21:00:00,5.0,52.75,0.6570896,11.1004,0.16751133,0.92561626,0.17082289,0.0,0.0,0.0,0.0,-0.07504574160316914,5.537217504770029,288.19446,285.55164,285.80975,2.336502e-05
5.0,52.75,2024-06-04 22:00:00,5.0,52.75,0.6570896,11.850736,0.16009411,1.1576014,0.17749926,0.0,0.0,0.0,0.0,-0.1687567021689247,5.761697951877407,288.09805,285.55432,286.18958,2.6226044e-05
5.0,52.75,2024-06-04 23:00:00,5.0,52.75,0.6570896,12.341004,0.15356658,1.4704065,0.17755286,0.0,0.0,0.0,0.0,-0.23072336682983627,6.000045646804875,287.617,285.55713,285.9718,3.0994415e-05
5.0,52.75,2024-06-05 00:00:00,5.0,52.75,0.6570896,11.570312,0.14005987,2.1374464,0.1776772,0.0,0.0,0.0,0.0,-0.25579143949060534,6.247694189665357,286.53006,285.55798,284.78287,2.69413e-05
5.0,52.75,2024-06-05 01:00:00,5.0,52.75,0.6570896,9.847675,0.14027277,2.2780786,0.17639895,0.0,0.0,0.0,0.0,-0.24163036387885511,0.21340226824982944,285.10886,285.56067,282.22937,2.336502e-05
5.0,52.75,2024-06-05 02:00:00,5.0,52.75,0.6570896,8.528191,0.14161196,2.0213394,0.17396472,0.0,0.0,0.0,0.0,-0.1895731859126744,0.45497942449529394,284.34467,285.56348,281.16382,2.336502e-05
5.0,52.75,2024-06-05 03:00:00,5.0,52.75,0.6570896,8.883704,0.14324985,1.9144553,0.17206663,0.0,0.0,0.0,0.0,-0.10412324201219825,0.6835009577561306,284.07568,285.56433,280.83295,2.2411346e-05
5.0,52.75,2024-06-05 04:00:00,5.0,52.75,0.6570896,8.285899,0.14771003,1.9310057,0.17058195,27.235556,0.08888889,3.5377777,0.14215687,0.008472280657659523,0.8976038656519891,284.18585,285.56702,281.0255,2.2172928e-05
5.0,52.75,2024-06-05 05:00:00,5.0,52.75,0.6570896,7.6901965,0.13005637,1.9134634,0.16910614,187.62666,26.897778,36.924446,0.1626741,0.14159896495877694,1.0999140256157351,284.6808,285.56982,281.0747,2.2172928e-05
5.0,52.75,2024-06-05 06:00:00,5.0,52.75,0.6570896,7.073046,0.10456631,1.8115683,0.1672185,377.28,111.92889,81.10222,0.15481673,0.28899808357310425,1.2960441297973218,285.47815,285.57068,280.04187,2.193451e-05
5.0,52.75,2024-06-05 07:00:00,5.0,52.75,0.6570896,6.7262306,0.092932425,1.6435539,0.16539915,568.7822,188.10667,132.17778,0.1571936,0.4447931053945762,1.4941473342292697,285.92657,285.57336,279.4981,2.193451e-05
5.0,52.75,2024-06-05 08:00:00,5.0,52.75,0.6570896,6.9947844,0.089002214,1.5189832,0.16437656,749.0845,275.7511,167.69778,0.14596696,0.6029438364359733,1.7055518642581482,286.33417,285.57617,279.5822,2.193451e-05
5.0,52.75,2024-06-05 09:00:00,5.0,52.75,0.6570896,7.4933443,0.08917147,1.4811989,0.16404496,905.88446,453.49335,160.65778,0.14244775,0.7560762922229893,1.9466264188334812,286.54034,285.57898,279.35635,2.193451e-05
5.0,52.75,2024-06-05 10:00:00,5.0,52.75,0.6570896,7.1617265,0.084937125,1.4118562,0.16346166,1028.5511,443.34222,209.86667,0.1416052,0.8933499553596709,2.241042432152476,286.9126,285.6637,279.43378,2.193451e-05
5.0,52.75,2024-06-05 11:00:00,5.0,52.75,0.6570896,7.765054,0.08750793,1.4097185,0.16344285,1108.6934,600.6222,196.40889,0.13646199,0.9973633119438751,2.615974448766859,287.28174,285.6665,278.54428,2.2888184e-05
5.0,52.75,2024-06-05 12:00:00,5.0,52.75,0.6570896,8.747084,0.09223626,1.5219814,0.16371869,1140.8711,588.67554,225.51111,0.14022446,1.0442221147407906,3.072540089414961,287.14905,285.66736,278.17386,2.2888184e-05
5.0,52.75,2024-06-05 13:00:00,5.0,52.75,0.6570896,8.682571,0.09191064,1.6157553,0.16356333,1122.9155,650.5956,160.67555,0.14158303,1.0178574456757556,3.5430058565053546,286.98535,285.67004,278.30624,2.2888184e-05
5.0,52.75,2024-06-05 14:00:00,5.0,52.75,0.6570896,7.8313656,0.08958447,1.6369721,0.16341737,1056.0712,473.72446,215.52,0.14823318,0.927837735115522,3.9439491728274896,286.97546,285.67285,277.97235,2.2888184e-05
5.0,52.75,2024-06-05 15:00:00,5.0,52.75,0.6570896,7.50172,0.09019238,1.5746793,0.16335379,944.85333,378.7378,150.45334,0.13582155,0.7980746754232767,4.259090020310964,286.9812,285.6737,277.9223,2.2888184e-05
5.0,52.75,2024-06-05 16:00:00,5.0,52.75,0.6570896,7.7009797,0.09429602,1.4752402,0.16357367,796.8711,356.78223,140.17778,0.14395078,0.6482579694297155,4.512818825805182,287.06946,285.6764,278.05258,2.336502e-05
5.0,52.75,2024-06-05 17:00:00,5.0,52.75,0.6570896,7.685817,0.10139162,1.4343773,0.16356377,622.18665,249.61778,115.05778,0.15161118,0.49080037049238423,4.730856388313316,287.16327,285.6792,277.6998,2.2888184e-05
5.0,52.75,2024-06-05 18:00:00,5.0,52.75,0.6570896,7.4575887,0.112349644,1.3910563,0.16337831,432.78223,115.39555,91.85778,0.14762396,0.33380775502254073,4.931497322071103,286.84744,285.68005,277.32214,2.2888184e-05
5.0,52.75,2024-06-05 19:00:00,5.0,52.75,0.6570896,7.4187193,0.14950666,1.3850609,0.16324496,241.52888,55.413334,47.377777,0.16482186,0.18355462304149953,5.12727536377714,286.2907,285.68286,277.87955,2.2172928e-05
5.0,52.75,2024-06-05 20:00:00,5.0,52.75,0.6570896,7.292978,0.16873159,1.3970677,0.16317871,62.897778,7.2533336,13.422222,0.16766982,0.04588652694743001,5.32712895792353,285.82367,285.68555,278.78476,2.2172928e-05
5.0,52.75,2024-06-05 21:00:00,5.0,52.75,0.6570896,6.538636,0.18532336,1.3935306,0.16308801,0.0,0.0,0.0,0.0,-0.07307429193177117,5.537388651592463,285.03186,285.68713,279.39044,2.193451e-05
5.0,52.75,2024-06-05 22:00:00,5.0,52.75,0.6570896,5.3010426,0.23525962,1.1818664,0.16346888,0.0,0.0,0.0,0.0,-0.1667838857396491,5.761611300722594,284.27356,285.6891,279.7519,2.193451e-05
5.0,52.75,2024-06-05 23:00:00,5.0,52.75,0.6570896,5.7592196,0.20717643,1.032999,0.16415688,0.0,0.0,0.0,0.0,-0.2287894473955348,5.999657480114779,283.87646,285.6919,279.82446,2.193451e-05
5.0,52.75,2024-06-06 00:00:00,5.0,52.75,0.6570896,6.280365,0.19199963,0.9206794,0.16498275,0.0,0.0,0.0,0.0,-0.2539478088204439,6.246987573496307,283.8562,285.6947,279.9228,2.193451e-05
5.0,52.75,2024-06-06 01:00:00,5.0,52.75,0.6570896,6.326234,0.18368912,0.83099264,0.16575783,0.0,0.0,0.0,0.0,-0.23992654081665976,0.21240011196218198,283.94495,285.69543,280.10712,2.193451e-05
5.0,52.75,2024-06-06 02:00:00,5.0,52.75,0.6570896,6.336589,0.18059832,0.7795356,0.16547647,0.0,0.0,0.0,0.0,-0.18804236732904298,0.4537364600628485,283.96936,285.69824,280.33167,2.193451e-05
5.0,52.75,2024-06-06 03:00:00,5.0,52.75,0.6570896,6.204038,0.18357709,0.72308326,0.16523169,0.0,0.0,0.0,0.0,-0.10277492893599673,0.6820792304613802,284.09644,285.70105,280.4912,2.193451e-05
5.0,52.75,2024-06-06 04:00:00,5.0,52.75,0.6570896,6.2632384,0.18393193,0.71072096,0.16502912,28.088888,0.48,6.2044444,0.16223404,0.009650458437453692,0.8960502897996456,284.33984,285.70374,280.87018,2.193451e-05
5.0,52.75,2024-06-06 05:00:00,5.0,52.75,0.6570896,6.057216,0.17431515,0.6508444,0.16480522,188.94221,7.0933332,44.24889,0.1599723,0.14263510255104275,1.0982505117355628,284.84412,285.7046,281.26727,2.193451e-05
5.0,52.75,2024-06-06 06:00:00,5.0,52.75,0.6570896,6.052012,0.12853731,0.5766314,0.16450737,378.38223,20.604445,101.22667,0.15788706,0.28993094940922953,1.2942675788368998,285.76868,285.7074,281.38116,2.193451e-05
5.0,52.75,2024-06-06 07:00:00,5.0,52.75,0.6570896,6.3150725,0.10468136,0.68784267,0.16421686,569.6711,58.25778,170.86223,0.15409683,0.4456706994434329,1.4922336407069607,286.7553,285.7069,281.53784,2.193451e-05
5.0,52.75,2024-06-06 08:00:00,5.0,52.75,0.6570896,6.559569,0.096175104,0.9213085,0.16378921,749.86664,248.12445,151.75111,0.1522696,0.6038260121538852,1.7034628468282218,287.6999,285.70972,281.15485,2.193451e-05
5.0,52.75,2024-06-06 09:00:00,5.0,52.75,0.6570896,6.544448,0.093195066,1.1335677,0.16400728,906.56,336.03555,182.56,0.1411676,0.7570407915335542,1.944329143671719,288.16797,285.71252,280.41113,2.193451e-05
5.0,52.75,2024-06-06 10:00:00,5.0,52.75,0.6570896,4.8608046,0.07965374,1.3534645,0.16499296,1029.2267,387.28888,198.52444,0.13911143,0.8944969480049392,2.238574482200443,288.0901,285.70276,280.67828,2.193451e-05
5.0,52.75,2024-06-06 11:00:00,5.0,52.75,0.6570896,4.963293,0.08532844,1.3592768,0.16376181,1109.44,425.24445,231.48445,0.13093853,0.9987953664035916,2.6136124229271154,288.14447,285.70557,280.27563,2.2888184e-05
5.0,52.75,2024-06-06 12:00:00,5.0,52.75,0.6570896,6.001221,0.08453964,1.6193259,0.16358268,1141.7245,391.52,245.9911,0.13552704,1.0459557774533597,3.070911682361014,288.51935,285.7063,279.82135,2.193451e-05
5.0,52.75,2024-06-06 13:00:00,5.0,52.75,0.6570896,6.478911,0.08542983,1.9315681,0.16367383,1123.9467,579.5378,162.4,0.13600422,1.0197520001227383,3.5425078839767177,288.25018,285.7091,279.95197,2.193451e-05
5.0,52.75,2024-06-06 14:00:00,5.0,52.75,0.6570896,5.873658,0.08408756,2.180697,0.1634931,1057.28,494.52444,159.64444,0.13082588,0.9297376619270431,3.944247946792678,288.03986,285.7118,280.55676,2.193451e-05
5.0,52.75,2024-06-06 15:00:00,5.0,52.75,0.6570896,5.0547824,0.08148066,2.2218423,0.16325702,946.3111,485.84888,138.24,0.1406922,0.7999277899749286,4.259718207264651,288.27222,285.71265,280.70465,2.2888184e-05
5.0,52.75,2024-06-06 16:00:00,5.0,52.75,0.6570896,4.647323,0.082659975,2.1715865,0.16327436,798.54224,420.65778,121.066666,0.14344317,0.6500740736081317,4.513520059168276,288.2818,285.71533,280.70782,2.193451e-05
5.0,52.75,2024-06-06 17:00:00,5.0,52.75,0.6570896,4.245754,0.0844766,2.2051961,0.16310112,624.1422,260.92444,114.56,0.14450073,0.4926036385322439,4.731520576888469,287.92786,285.7162,280.66162,2.193451e-05
5.0,52.75,2024-06-06 18:00:00,5.0,52.75,0.6570896,3.7714295,0.08952957,2.2620385,0.16300981,434.91556,161.74222,82.755554,0.15378463,0.33561944192262744,4.932074074193521,287.49548,285.71765,280.44086,2.1457672e-05
5.0,52.75,2024-06-06 19:00:00,5.0,52.75,0.6570896,3.051622,0.20256919,2.2690141,0.1630023,243.84,67.89333,49.635555,0.1682045,0.1853883408095437,5.127731254938169,286.78204,285.72046,280.65323,2.169609e-05
5.0,52.75,2024-06-06 20:00:00,5.0,52.75,0.6570896,2.3804502,0.038414218,2.0695705,0.1630268,65.03111,8.995556,14.577778,0.16591252,0.04774605017696846,5.3274292658653515,284.62177,285.72314,281.33643,2.193451e-05
5.0,52.75,2024-06-06 21:00:00,5.0,52.75,0.6570896,2.0125806,0.028003514,1.7989323,0.16310273,0.0,0.0,0.0,0.0,-0.07119762015385808,5.537490932106405,283.04553,285.72583,280.89526,2.169609e-05
5.0,52.75,2024-06-06 22:00:00,5.0,52.75,0.6570896,2.6319213,0.026708547,1.2371892,0.16310824,0.0,0.0,0.0,0.0,-0.16491389441419715,5.761468029677204,283.28064,285.72668,280.41846,2.169609e-05
5.0,52.75,2024-06-06 23:00:00,5.0,52.75,0.6570896,2.8059857,0.041910935,0.8327966,0.16317841,0.0,0.0,0.0,0.0,-0.22696548979924544,5.999228557880676,282.5255,285.72937,280.49963,2.1457672e-05
5.0,52.75,2024-06-07 00:00:00,5.0,52.75,0.6570896,4.2274947,0.22521137,0.48612857,0.1633814,0.0,0.0,0.0,0.0,-0.2522190711661311,6.246259039802497,283.89465,285.73206,281.49023,2.193451e-05
5.0,52.75,2024-06-07 01:00:00,5.0,52.75,0.6570896,5.6770387,0.22618315,0.43802848,0.1634863,0.0,0.0,0.0,0.0,-0.23833954299927967,0.21139577068466203,284.0736,285.73486,281.67975,2.193451e-05
5.0,52.75,2024-06-07 02:00:00,5.0,52.75,0.6570896,6.195122,0.20070577,0.50776714,0.16348231,0.0,0.0,0.0,0.0,-0.18662741196614813,0.4525094771630518,284.52673,285.73364,281.94678,2.193451e-05
5.0,52.75,2024-06-07 03:00:00,5.0,52.75,0.6570896,6.452291,0.19972003,0.5311557,0.16367565,0.0,0.0,0.0,0.0,-0.10153948904450373,0.6806885822012603,284.66235,285.73633,281.89435,2.3126602e-05
5.0,52.75,2024-06-07 04:00:00,5.0,52.75,0.6570896,6.926196,0.18753052,0.564986,0.16368504,28.906666,1.3155556,6.097778,0.14868106,0.010719644091811515,0.8945396750303742,284.59973,285.739,281.8181,2.169609e-05
5.0,52.75,2024-06-07 05:00:00,5.0,52.75,0.6570896,6.946669,0.15755877,0.7518395,0.16398941,190.11555,28.497778,42.666668,0.1601299,0.1435660008036666,1.0966393256171516,285.20544,285.7406,282.48187,2.193451e-05
5.0,52.75,2024-06-07 06:00:00,5.0,52.75,0.6570896,6.1002526,0.11717855,0.90014386,0.16410418,379.34222,83.431114,85.99111,0.15718783,0.2907614069362338,1.2925510781825553,286.1518,285.7433,282.90292,2.193451e-05
5.0,52.75,2024-06-07 07:00:00,5.0,52.75,0.6570896,5.7815537,0.097300515,1.0264553,0.16404447,570.4533,203.18222,104.12444,0.1527826,0.44644715505073235,1.4903866127472996,287.0677,285.74597,283.22983,2.2172928e-05
