timeinterval,price_shortage,price_surplus,regulation_state,jaar
2022-01-19 13:45:00,177.48,177.48,1,2022
2022-01-19 14:00:00,201.26,201.26,1,2022
2022-01-19 14:15:00,534.0,534.0,1,2022
2022-01-19 14:30:00,161.36,161.36,2,2022
2022-01-19 14:45:00,163.83,163.83,1,2022
2022-01-19 15:00:00,200.05,200.05,1,2022
2022-01-19 15:15:00,217.25,217.25,1,2022
2022-01-19 15:30:00,217.0,217.0,1,2022
2022-01-19 15:45:00,150.1,150.1,-1,2022
2022-01-19 16:00:00,135.69,135.69,-1,2022
2022-01-19 16:15:00,117.0,117.0,-1,2022
2022-01-19 16:30:00,120.71,120.71,-1,2022
2022-01-19 16:45:00,127.59,127.59,-1,2022
2022-01-19 17:00:00,113.07,113.07,-1,2022
2022-01-19 17:15:00,143.05,143.05,-1,2022
2022-01-19 17:30:00,134.23,134.23,-1,2022
2022-01-19 17:45:00,138.51,138.51,-1,2022
2022-01-19 18:00:00,74.66,74.66,-1,2022
2022-01-19 18:15:00,116.84,116.84,-1,2022
2022-01-19 18:30:00,109.32,109.32,-1,2022
2022-01-19 18:45:00,135.8,135.8,-1,2022
2022-01-19 19:00:00,376.68,144.33,2,2022
2022-01-19 19:15:00,155.99,155.99,1,2022
2022-01-19 19:30:00,138.51,138.51,-1,2022
2022-01-19 19:45:00,141.51,141.51,-1,2022
2022-01-19 20:00:00,114.3,114.3,-1,2022
2022-01-19 20:15:00,155.99,144.51,2,2022
2022-01-19 20:30:00,155.99,138.51,2,2022
2022-01-19 20:45:00,170.39,170.39,1,2022
2022-01-19 21:00:00,45.64,45.64,-1,2022
2022-01-19 21:15:00,144.37,144.37,-1,2022
2022-01-19 21:30:00,160.04,125.0,2,2022
2022-01-19 21:45:00,160.04,144.51,2,2022
2022-01-19 22:00:00,218.2,218.2,1,2022
2022-01-19 22:15:00,161.01,161.01,1,2022
2022-01-19 22:30:00,61.43,61.43,-1,2022
2022-01-19 22:45:00,-16.8,-16.8,-1,2022
2022-01-19 23:00:00,500.0,500.0,1,2022
2022-01-19 23:15:00,63.69,63.69,-1,2022
2022-01-19 23:30:00,164.84,-45.73,2,2022
2022-01-19 23:45:00,598.42,129.27,2,2022
2022-01-20 00:00:00,188.85,-38.84,2,2022
2022-01-20 00:15:00,500.0,500.0,1,2022
2022-01-20 00:30:00,-38.84,-38.84,-1,2022
2022-01-20 00:45:00,151.79,77.77,2,2022
2022-01-20 01:00:00,619.63,619.63,1,2022
2022-01-20 01:15:00,141.96,141.96,-1,2022
2022-01-20 01:30:00,153.88,101.96,2,2022
2022-01-20 01:45:00,308.49,-10.65,2,2022
2022-01-20 02:00:00,552.83,-14.11,2,2022
2022-01-20 02:15:00,-55.0,-55.0,-1,2022
2022-01-20 02:30:00,-26.09,-26.09,-1,2022
2022-01-20 02:45:00,-6.34,-6.34,-1,2022
2022-01-20 03:00:00,-14.97,-14.97,-1,2022
2022-01-20 03:15:00,-139.0,-139.0,-1,2022
2022-01-20 03:30:00,176.03,-170.0,2,2022
2022-01-20 03:45:00,-79.0,-79.0,-1,2022
2022-01-20 04:00:00,-57.74,-57.74,-1,2022
2022-01-20 04:15:00,-45.64,-45.64,-1,2022
2022-01-20 04:30:00,102.26,102.26,-1,2022
2022-01-20 04:45:00,-15.87,-15.87,-1,2022
2022-01-20 05:00:00,-50.53,-50.53,-1,2022
2022-01-20 05:15:00,109.47,109.47,-1,2022
2022-01-20 05:30:00,124.47,124.47,-1,2022
2022-01-20 05:45:00,157.67,54.5,2,2022
2022-01-20 06:00:00,156.83,-10.0,2,2022
2022-01-20 06:15:00,184.01,184.01,1,2022
2022-01-20 06:30:00,164.42,164.42,1,2022
2022-01-20 06:45:00,157.42,157.42,1,2022
2022-01-20 07:00:00,219.67,-4.0,2,2022
2022-01-20 07:15:00,118.48,118.48,-1,2022
2022-01-20 07:30:00,500.0,136.42,2,2022
2022-01-20 07:45:00,569.0,569.0,1,2022
2022-01-20 08:00:00,210.0,101.63,2,2022
2022-01-20 08:15:00,237.55,237.55,1,2022
2022-01-20 08:30:00,570.0,570.0,1,2022
2022-01-20 08:45:00,570.0,570.0,1,2022
2022-01-20 09:00:00,569.0,569.0,1,2022
2022-01-20 09:15:00,569.0,569.0,1,2022
2022-01-20 09:30:00,500.0,137.09,2,2022
2022-01-20 09:45:00,569.0,569.0,1,2022
2022-01-20 10:00:00,529.9,529.9,1,2022
2022-01-20 10:15:00,77.82,77.82,-1,2022
2022-01-20 10:30:00,176.0,136.04,2,2022
2022-01-20 10:45:00,90.0,90.0,-1,2022
2022-01-20 11:00:00,42.0,42.0,-1,2022
2022-01-20 11:15:00,117.47,117.47,-1,2022
2022-01-20 11:30:00,99.16,99.16,-1,2022
2022-01-20 11:45:00,-5.1,-5.1,-1,2022
2022-01-20 12:00:00,-70.0,-70.0,-1,2022
2022-01-20 12:15:00,153.6,-40.0,2,2022
2022-01-20 12:30:00,-244.0,-244.0,-1,2022
2022-01-20 12:45:00,61.51,61.51,-1,2022
2022-01-20 13:00:00,152.19,114.31,2,2022
2022-01-20 13:15:00,154.83,60.42,2,2022
2022-01-20 13:30:00,174.12,-45.69,2,2022
2022-01-20 13:45:00,148.08,-45.69,2,2022
2022-01-20 14:00:00,157.42,157.42,1,2022
2022-01-20 14:15:00,154.83,154.83,1,2022
2022-01-20 14:30:00,165.75,165.75,1,2022
2022-01-20 14:45:00,172.88,172.88,1,2022
2022-01-20 15:00:00,530.0,76.66,2,2022
2022-01-20 15:15:00,607.13,97.33,2,2022
2022-01-20 15:30:00,340.33,-4.0,2,2022
2022-01-20 15:45:00,530.0,530.0,1,2022
2022-01-20 16:00:00,515.0,515.0,1,2022
2022-01-20 16:15:00,208.62,208.62,1,2022
2022-01-20 16:30:00,277.83,277.83,1,2022
2022-01-20 16:45:00,500.0,500.0,1,2022
2022-01-20 17:00:00,576.92,-51.9,2,2022
2022-01-20 17:15:00,576.92,576.92,1,2022
2022-01-20 17:30:00,634.61,634.61,1,2022
2022-01-20 17:45:00,141.66,141.66,-1,2022
2022-01-20 18:00:00,388.3,-4.0,2,2022
2022-01-20 18:15:00,231.9,231.9,1,2022
2022-01-20 18:30:00,197.07,197.07,1,2022
2022-01-20 18:45:00,144.69,144.69,-1,2022
2022-01-20 19:00:00,131.42,131.42,-1,2022
2022-01-20 19:15:00,322.33,147.79,2,2022
2022-01-20 19:30:00,162.51,136.42,2,2022
2022-01-20 19:45:00,202.63,202.63,1,2022
2022-01-20 20:00:00,397.33,397.33,1,2022
2022-01-20 20:15:00,510.1,148.66,2,2022
2022-01-20 20:30:00,100.54,100.54,-1,2022
2022-01-20 20:45:00,106.57,106.57,-1,2022
2022-01-20 21:00:00,100.0,100.0,-1,2022
2022-01-20 21:15:00,154.42,154.42,1,2022
2022-01-20 21:30:00,131.42,131.42,-1,2022
2022-01-20 21:45:00,131.42,131.42,-1,2022
2022-01-20 22:00:00,188.43,158.73,2,2022
2022-01-20 22:15:00,147.5,147.5,-1,2022
2022-01-20 22:30:00,144.42,144.42,-1,2022
2022-01-20 22:45:00,-5.0,-5.0,-1,2022
2022-01-20 23:00:00,166.54,166.54,1,2022
2022-01-20 23:15:00,802.5,802.5,1,2022
2022-01-20 23:30:00,147.27,147.27,-1,2022
2022-01-20 23:45:00,191.49,191.49,1,2022
2022-01-21 00:00:00,500.0,500.0,1,2022
2022-01-21 00:15:00,500.0,500.0,1,2022
2022-01-21 00:30:00,194.1,194.1,1,2022
2022-01-21 00:45:00,170.0,170.0,1,2022
2022-01-21 01:00:00,113.92,113.92,-1,2022
2022-01-21 01:15:00,66.02,66.02,-1,2022
2022-01-21 01:30:00,110.0,110.0,-1,2022
2022-01-21 01:45:00,125.0,125.0,-1,2022
2022-01-21 02:00:00,136.59,136.59,-1,2022
2022-01-21 02:15:00,170.23,170.23,1,2022
2022-01-21 02:30:00,143.04,141.59,2,2022
2022-01-21 02:45:00,156.57,156.57,1,2022
2022-01-21 03:00:00,161.98,119.22,2,2022
2022-01-21 03:15:00,110.5,110.5,-1,2022
2022-01-21 03:30:00,219.83,219.83,1,2022
2022-01-21 03:45:00,215.5,215.5,1,2022
2022-01-21 04:00:00,176.6,176.6,1,2022
2022-01-21 04:15:00,208.17,208.17,1,2022
2022-01-21 04:30:00,180.1,180.1,1,2022
2022-01-21 04:45:00,180.22,180.22,1,2022
2022-01-21 05:00:00,206.49,206.49,1,2022
2022-01-21 05:15:00,212.25,212.25,1,2022
2022-01-21 05:30:00,163.07,163.07,1,2022
2022-01-21 05:45:00,125.0,125.0,-1,2022
2022-01-21 06:00:00,203.71,203.71,1,2022
2022-01-21 06:15:00,130.0,130.0,-1,2022
2022-01-21 06:30:00,125.67,125.67,-1,2022
2022-01-21 06:45:00,-51.9,-51.9,-1,2022
2022-01-21 07:00:00,-51.9,-51.9,-1,2022
2022-01-21 07:15:00,-4.0,-4.0,-1,2022
2022-01-21 07:30:00,291.88,-4.0,2,2022
2022-01-21 07:45:00,669.8,149.24,2,2022
2022-01-21 08:00:00,87.25,87.25,-1,2022
2022-01-21 08:15:00,155.32,155.32,-1,2022
2022-01-21 08:30:00,151.84,151.84,-1,2022
2022-01-21 08:45:00,187.95,187.95,1,2022
2022-01-21 09:00:00,141.55,141.55,-1,2022
2022-01-21 09:15:00,124.2,124.2,-1,2022
2022-01-21 09:30:00,7.77,7.77,-1,2022
2022-01-21 09:45:00,61.68,61.68,-1,2022
2022-01-21 10:00:00,66.2,66.2,-1,2022
2022-01-21 10:15:00,40.0,40.0,-1,2022
2022-01-21 10:30:00,-4.0,-4.0,-1,2022
2022-01-21 10:45:00,114.2,114.2,-1,2022
2022-01-21 11:00:00,264.65,264.65,1,2022
2022-01-21 11:15:00,105.88,105.88,-1,2022
2022-01-21 11:30:00,135.88,135.88,-1,2022
2022-01-21 11:45:00,133.82,133.82,-1,2022
2022-01-21 12:00:00,130.82,130.82,-1,2022
2022-01-21 12:15:00,128.38,128.38,-1,2022
2022-01-21 12:30:00,138.82,138.82,-1,2022
2022-01-21 12:45:00,120.0,120.0,-1,2022
2022-01-21 13:00:00,111.98,111.98,-1,2022
2022-01-21 13:15:00,151.82,151.82,1,2022
2022-01-21 13:30:00,166.48,166.48,1,2022
2022-01-21 13:45:00,166.48,166.48,1,2022
2022-01-21 14:00:00,184.82,144.18,2,2022
2022-01-21 14:15:00,169.92,144.18,2,2022
2022-01-21 14:30:00,169.92,169.92,1,2022
2022-01-21 14:45:00,169.17,169.17,1,2022
2022-01-21 15:00:00,212.38,127.25,2,2022
2022-01-21 15:15:00,115.0,115.0,-1,2022
2022-01-21 15:30:00,136.82,136.82,-1,2022
2022-01-21 15:45:00,136.82,136.82,-1,2022
2022-01-21 16:00:00,144.55,144.55,-1,2022
2022-01-21 16:15:00,144.6,144.6,-1,2022
2022-01-21 16:30:00,168.01,164.73,2,2022
2022-01-21 16:45:00,253.11,253.11,1,2022
2022-01-21 17:00:00,291.11,291.11,1,2022
2022-01-21 17:15:00,324.32,324.32,1,2022
2022-01-21 17:30:00,673.26,673.26,1,2022
2022-01-21 17:45:00,336.06,336.06,1,2022
2022-01-21 18:00:00,195.36,142.77,2,2022
2022-01-21 18:15:00,660.76,660.76,1,2022
2022-01-21 18:30:00,160.26,160.26,1,2022
2022-01-21 18:45:00,170.0,170.0,1,2022
2022-01-21 19:00:00,140.26,140.26,-1,2022
2022-01-21 19:15:00,163.97,149.22,2,2022
2022-01-21 19:30:00,130.82,130.82,-1,2022
2022-01-21 19:45:00,158.82,136.82,2,2022
2022-01-21 20:00:00,133.82,133.82,-1,2022
2022-01-21 20:15:00,135.46,135.46,-1,2022
2022-01-21 20:30:00,133.82,133.82,-1,2022
2022-01-21 20:45:00,125.0,125.0,-1,2022
2022-01-21 21:00:00,112.9,112.9,-1,2022
2022-01-21 21:15:00,133.82,133.82,-1,2022
2022-01-21 21:30:00,136.82,136.82,-1,2022
2022-01-21 21:45:00,130.82,130.82,-1,2022
2022-01-21 22:00:00,213.0,153.84,2,2022
2022-01-21 22:15:00,177.35,177.35,1,2022
2022-01-21 22:30:00,178.1,151.09,2,2022
2022-01-21 22:45:00,151.09,124.2,2,2022
2022-01-21 23:00:00,-51.9,-51.9,-1,2022
2022-01-21 23:15:00,166.25,138.82,2,2022
2022-01-21 23:30:00,136.82,136.82,-1,2022
2022-01-21 23:45:00,78.04,78.04,-1,2022
2022-01-22 00:00:00,441.26,76.82,2,2022
2022-01-22 00:15:00,492.6,492.6,1,2022
2022-01-22 00:30:00,201.08,139.29,2,2022
2022-01-22 00:45:00,281.68,281.68,1,2022
2022-01-22 01:00:00,174.29,174.29,1,2022
2022-01-22 01:15:00,490.89,490.89,1,2022
2022-01-22 01:30:00,172.24,172.24,1,2022
2022-01-22 01:45:00,166.34,166.34,1,2022
2022-01-22 02:00:00,149.29,149.29,0,2022
2022-01-22 02:15:00,154.29,154.29,1,2022
2022-01-22 02:30:00,157.29,157.29,1,2022
2022-01-22 02:45:00,145.91,145.91,0,2022
2022-01-22 03:00:00,174.29,174.29,1,2022
2022-01-22 03:15:00,198.9,198.9,1,2022
2022-01-22 03:30:00,174.07,174.07,1,2022
2022-01-22 03:45:00,328.87,328.87,1,2022
2022-01-22 04:00:00,202.93,202.93,1,2022
2022-01-22 04:15:00,228.76,228.76,1,2022
2022-01-22 04:30:00,205.69,205.69,1,2022
2022-01-22 04:45:00,495.6,495.6,1,2022
2022-01-22 05:00:00,149.29,149.29,0,2022
2022-01-22 05:15:00,156.51,156.51,1,2022
2022-01-22 05:30:00,158.15,158.15,1,2022
2022-01-22 05:45:00,157.29,157.29,1,2022
2022-01-22 06:00:00,189.33,189.33,1,2022
2022-01-22 06:15:00,165.76,165.76,1,2022
2022-01-22 06:30:00,163.18,145.48,2,2022
2022-01-22 06:45:00,158.68,142.19,2,2022
2022-01-22 07:00:00,-249.29,-249.29,-1,2022
2022-01-22 07:15:00,23.64,23.64,-1,2022
2022-01-22 07:30:00,59.24,59.24,-1,2022
2022-01-22 07:45:00,47.74,47.74,-1,2022
2022-01-22 08:00:00,529.3,529.3,1,2022
2022-01-22 08:15:00,529.3,529.3,1,2022
2022-01-22 08:30:00,170.12,148.19,2,2022
2022-01-22 08:45:00,441.26,441.26,1,2022
2022-01-22 09:00:00,605.01,605.01,1,2022
2022-01-22 09:15:00,605.01,605.01,1,2022
2022-01-22 09:30:00,30.01,30.01,-1,2022
2022-01-22 09:45:00,400.01,30.01,2,2022
2022-01-22 10:00:00,403.02,162.55,2,2022
2022-01-22 10:15:00,148.53,148.53,-1,2022
2022-01-22 10:30:00,148.19,148.19,-1,2022
2022-01-22 10:45:00,148.53,148.53,-1,2022
2022-01-22 11:00:00,224.66,224.66,1,2022
2022-01-22 11:15:00,204.46,204.46,1,2022
2022-01-22 11:30:00,207.66,207.66,1,2022
2022-01-22 11:45:00,170.0,170.0,1,2022
2022-01-22 12:00:00,539.82,539.82,1,2022
2022-01-22 12:15:00,176.76,176.76,1,2022
2022-01-22 12:30:00,172.13,172.13,0,2022
2022-01-22 12:45:00,172.13,172.13,0,2022
2022-01-22 13:00:00,169.67,169.67,0,2022
2022-01-22 13:15:00,157.67,157.67,1,2022
2022-01-22 13:30:00,157.67,157.67,1,2022
2022-01-22 13:45:00,148.19,148.19,-1,2022
2022-01-22 14:00:00,137.19,137.19,-1,2022
2022-01-22 14:15:00,161.81,161.81,0,2022
2022-01-22 14:30:00,161.81,161.81,0,2022
2022-01-22 14:45:00,161.81,161.81,0,2022
2022-01-22 15:00:00,187.23,187.23,1,2022
2022-01-22 15:15:00,187.29,187.29,1,2022
2022-01-22 15:30:00,186.5,186.5,1,2022
2022-01-22 15:45:00,173.94,173.94,1,2022
2022-01-22 16:00:00,155.1,155.1,-1,2022
2022-01-22 16:15:00,156.25,156.25,-1,2022
2022-01-22 16:30:00,149.97,149.97,-1,2022
2022-01-22 16:45:00,168.03,168.03,1,2022
2022-01-22 17:00:00,137.19,137.19,-1,2022
2022-01-22 17:15:00,150.13,150.13,-1,2022
2022-01-22 17:30:00,294.87,294.87,1,2022
2022-01-22 17:45:00,336.98,336.98,1,2022
2022-01-22 18:00:00,159.46,159.46,-1,2022
2022-01-22 18:15:00,145.19,145.19,-1,2022
2022-01-22 18:30:00,145.71,145.71,-1,2022
2022-01-22 18:45:00,145.19,145.19,-1,2022
2022-01-22 19:00:00,181.31,150.19,2,2022
2022-01-22 19:15:00,158.31,158.31,-1,2022
2022-01-22 19:30:00,149.0,149.0,-1,2022
2022-01-22 19:45:00,157.12,157.12,-1,2022
2022-01-22 20:00:00,200.58,151.85,2,2022
2022-01-22 20:15:00,170.58,170.58,1,2022
2022-01-22 20:30:00,163.67,163.67,1,2022
2022-01-22 20:45:00,145.19,145.19,-1,2022
2022-01-22 21:00:00,120.0,120.0,-1,2022
2022-01-22 21:15:00,163.67,147.81,2,2022
2022-01-22 21:30:00,159.75,159.75,1,2022
2022-01-22 21:45:00,157.67,157.67,1,2022
2022-01-22 22:00:00,189.21,189.21,1,2022
2022-01-22 22:15:00,173.94,173.94,1,2022
2022-01-22 22:30:00,153.86,153.86,-1,2022
2022-01-22 22:45:00,150.19,150.19,-1,2022
2022-01-22 23:00:00,156.84,156.84,-1,2022
2022-01-22 23:15:00,161.82,161.82,0,2022
2022-01-22 23:30:00,157.23,157.23,-1,2022
2022-01-22 23:45:00,145.87,145.87,-1,2022
2022-01-23 00:00:00,126.55,126.55,-1,2022
2022-01-23 00:15:00,144.0,144.0,-1,2022
2022-01-23 00:30:00,129.61,129.61,-1,2022
2022-01-23 00:45:00,120.43,120.43,-1,2022
2022-01-23 01:00:00,169.27,169.27,1,2022
2022-01-23 01:15:00,163.19,163.19,1,2022
2022-01-23 01:30:00,154.3,154.3,-1,2022
2022-01-23 01:45:00,146.3,146.3,-1,2022
2022-01-23 02:00:00,183.1,183.1,1,2022
2022-01-23 02:15:00,164.71,164.71,1,2022
2022-01-23 02:30:00,156.1,156.1,0,2022
2022-01-23 02:45:00,149.3,149.3,-1,2022
2022-01-23 03:00:00,156.49,156.49,1,2022
2022-01-23 03:15:00,155.0,155.0,1,2022
2022-01-23 03:30:00,156.06,156.06,0,2022
2022-01-23 03:45:00,149.3,149.3,-1,2022
2022-01-23 04:00:00,146.3,146.3,-1,2022
2022-01-23 04:15:00,154.3,154.3,-1,2022
2022-01-23 04:30:00,149.3,149.3,-1,2022
2022-01-23 04:45:00,157.28,157.28,0,2022
2022-01-23 05:00:00,161.55,161.55,-1,2022
2022-01-23 05:15:00,156.2,156.2,0,2022
2022-01-23 05:30:00,160.46,160.46,1,2022
2022-01-23 05:45:00,160.47,160.47,1,2022
2022-01-23 06:00:00,151.09,130.0,2,2022
2022-01-23 06:15:00,141.22,141.22,-1,2022
2022-01-23 06:30:00,148.95,148.95,-1,2022
2022-01-23 06:45:00,148.95,148.95,-1,2022
2022-01-23 07:00:00,164.71,164.71,1,2022
2022-01-23 07:15:00,161.37,161.37,1,2022
2022-01-23 07:30:00,164.37,164.37,1,2022
2022-01-23 07:45:00,144.0,144.0,-1,2022
2022-01-23 08:00:00,140.0,140.0,-1,2022
2022-01-23 08:15:00,145.76,145.76,-1,2022
2022-01-23 08:30:00,145.76,145.76,-1,2022
2022-01-23 08:45:00,148.95,148.95,-1,2022
2022-01-23 09:00:00,156.38,156.38,-1,2022
2022-01-23 09:15:00,154.53,154.53,-1,2022
2022-01-23 09:30:00,153.95,153.95,-1,2022
2022-01-23 09:45:00,156.61,156.61,-1,2022
2022-01-23 10:00:00,185.34,185.34,1,2022
2022-01-23 10:15:00,216.28,216.28,1,2022
2022-01-23 10:30:00,266.28,157.84,2,2022
2022-01-23 10:45:00,145.65,145.65,-1,2022
2022-01-23 11:00:00,191.28,191.28,1,2022
2022-01-23 11:15:00,161.37,161.37,1,2022
2022-01-23 11:30:00,158.14,158.14,0,2022
2022-01-23 11:45:00,171.28,171.28,1,2022
2022-01-23 12:00:00,666.44,666.44,1,2022
2022-01-23 12:15:00,216.44,216.44,1,2022
2022-01-23 12:30:00,466.44,466.44,1,2022
2022-01-23 12:45:00,171.44,171.44,1,2022
2022-01-23 13:00:00,666.55,666.55,1,2022
2022-01-23 13:15:00,206.55,206.55,1,2022
2022-01-23 13:30:00,158.28,158.28,0,2022
2022-01-23 13:45:00,158.28,158.28,0,2022
2022-01-23 14:00:00,158.22,158.22,0,2022
2022-01-23 14:15:00,158.22,158.22,0,2022
2022-01-23 14:30:00,158.22,158.22,0,2022
2022-01-23 14:45:00,158.22,158.22,0,2022
2022-01-23 15:00:00,158.22,158.22,0,2022
2022-01-23 15:15:00,176.44,176.44,1,2022
2022-01-23 15:30:00,206.44,206.44,1,2022
2022-01-23 15:45:00,176.44,176.44,1,2022
2022-01-23 16:00:00,164.37,164.37,1,2022
2022-01-23 16:15:00,158.94,158.94,0,2022
2022-01-23 16:30:00,241.55,241.55,1,2022
2022-01-23 16:45:00,466.55,466.55,1,2022
2022-01-23 17:00:00,151.24,151.24,-1,2022
2022-01-23 17:15:00,666.55,666.55,1,2022
2022-01-23 17:30:00,666.55,666.55,1,2022
2022-01-23 17:45:00,266.55,266.55,1,2022
2022-01-23 18:00:00,158.9,158.9,0,2022
2022-01-23 18:15:00,171.55,171.55,1,2022
2022-01-23 18:30:00,266.55,266.55,1,2022
2022-01-23 18:45:00,209.49,209.49,1,2022
2022-01-23 19:00:00,466.55,466.55,1,2022
2022-01-23 19:15:00,202.23,202.23,1,2022
2022-01-23 19:30:00,156.82,156.82,-1,2022
2022-01-23 19:45:00,161.55,161.55,-1,2022
2022-01-23 20:00:00,666.44,666.44,1,2022
2022-01-23 20:15:00,227.96,227.96,1,2022
2022-01-23 20:30:00,156.4,156.4,-1,2022
2022-01-23 20:45:00,144.0,144.0,-1,2022
2022-01-23 21:00:00,140.95,140.95,-1,2022
2022-01-23 21:15:00,174.84,174.84,1,2022
2022-01-23 21:30:00,162.41,162.41,-1,2022
2022-01-23 21:45:00,148.95,148.95,-1,2022
2022-01-23 22:00:00,171.0,144.0,2,2022
2022-01-23 22:15:00,176.28,176.28,1,2022
2022-01-23 22:30:00,171.0,171.0,1,2022
2022-01-23 22:45:00,150.5,150.5,-1,2022
2022-01-23 23:00:00,135.0,135.0,-1,2022
2022-01-23 23:15:00,140.95,140.95,-1,2022
2022-01-23 23:30:00,135.0,135.0,-1,2022
2022-01-23 23:45:00,120.38,120.38,-1,2022
2022-01-24 00:00:00,119.02,119.02,-1,2022
2022-01-24 00:15:00,154.02,154.02,-1,2022
2022-01-24 00:30:00,168.02,168.02,-1,2022
2022-01-24 00:45:00,140.35,140.35,-1,2022
2022-01-24 01:00:00,148.94,148.94,-1,2022
2022-01-24 01:15:00,167.02,167.02,-1,2022
2022-01-24 01:30:00,148.94,148.94,-1,2022
2022-01-24 01:45:00,136.95,136.95,-1,2022
2022-01-24 02:00:00,157.18,157.18,1,2022
2022-01-24 02:15:00,167.26,167.26,1,2022
2022-01-24 02:30:00,168.78,168.78,1,2022
2022-01-24 02:45:00,162.27,162.27,2,2022
2022-01-24 03:00:00,150.94,150.94,-1,2022
2022-01-24 03:15:00,145.94,145.94,-1,2022
2022-01-24 03:30:00,150.94,150.94,-1,2022
2022-01-24 03:45:00,142.94,142.94,-1,2022
2022-01-24 04:00:00,142.94,142.94,-1,2022
2022-01-24 04:15:00,145.94,145.94,-1,2022
2022-01-24 04:30:00,154.02,154.02,-1,2022
2022-01-24 04:45:00,157.28,157.28,1,2022
2022-01-24 05:00:00,148.94,148.94,-1,2022
2022-01-24 05:15:00,150.94,150.94,-1,2022
2022-01-24 05:30:00,136.95,136.95,-1,2022
2022-01-24 05:45:00,42.23,42.23,-1,2022
2022-01-24 06:00:00,17.69,17.69,-1,2022
2022-01-24 06:15:00,166.34,166.34,1,2022
2022-01-24 06:30:00,815.0,815.0,1,2022
2022-01-24 06:45:00,141.85,141.85,-1,2022
2022-01-24 07:00:00,140.88,140.88,-1,2022
2022-01-24 07:15:00,164.63,164.63,0,2022
2022-01-24 07:30:00,164.63,164.63,0,2022
2022-01-24 07:45:00,185.26,185.26,1,2022
2022-01-24 08:00:00,166.93,166.93,0,2022
2022-01-24 08:15:00,166.93,166.93,0,2022
2022-01-24 08:30:00,166.93,166.93,0,2022
2022-01-24 08:45:00,166.93,166.93,0,2022
2022-01-24 09:00:00,164.63,164.63,0,2022
2022-01-24 09:15:00,166.93,166.93,0,2022
2022-01-24 09:30:00,160.0,160.0,1,2022
2022-01-24 09:45:00,172.53,172.53,0,2022
2022-01-24 10:00:00,195.26,195.26,1,2022
2022-01-24 10:15:00,236.13,236.13,1,2022
2022-01-24 10:30:00,236.13,236.13,1,2022
2022-01-24 10:45:00,174.95,174.95,1,2022
2022-01-24 11:00:00,715.0,715.0,1,2022
2022-01-24 11:15:00,727.5,727.5,1,2022
2022-01-24 11:30:00,727.5,727.5,1,2022
2022-01-24 11:45:00,500.64,500.64,1,2022
2022-01-24 12:00:00,803.0,803.0,1,2022
2022-01-24 12:15:00,445.84,445.84,1,2022
2022-01-24 12:30:00,740.0,740.0,1,2022
2022-01-24 12:45:00,224.66,224.66,1,2022
2022-01-24 13:00:00,727.5,727.5,1,2022
2022-01-24 13:15:00,727.5,727.5,1,2022
2022-01-24 13:30:00,730.0,730.0,1,2022
2022-01-24 13:45:00,273.12,273.12,1,2022
2022-01-24 14:00:00,180.63,180.63,0,2022
2022-01-24 14:15:00,184.62,184.62,1,2022
2022-01-24 14:30:00,184.66,184.66,1,2022
2022-01-24 14:45:00,198.12,198.12,1,2022
2022-01-24 15:00:00,214.85,214.85,1,2022
2022-01-24 15:15:00,216.82,216.82,1,2022
2022-01-24 15:30:00,283.62,283.62,1,2022
2022-01-24 15:45:00,283.62,283.62,1,2022
2022-01-24 16:00:00,199.66,199.66,1,2022
2022-01-24 16:15:00,187.36,187.36,0,2022
2022-01-24 16:30:00,198.31,198.31,-1,2022
2022-01-24 16:45:00,321.12,321.12,1,2022
2022-01-24 17:00:00,358.18,358.18,1,2022
2022-01-24 17:15:00,187.41,187.41,0,2022
2022-01-24 17:30:00,187.41,187.41,0,2022
2022-01-24 17:45:00,333.24,333.24,1,2022
2022-01-24 18:00:00,732.5,732.5,1,2022
2022-01-24 18:15:00,184.66,184.66,1,2022
2022-01-24 18:30:00,294.36,294.36,1,2022
2022-01-24 18:45:00,284.54,284.54,1,2022
2022-01-24 19:00:00,505.31,505.31,1,2022
2022-01-24 19:15:00,283.75,283.75,1,2022
2022-01-24 19:30:00,187.36,187.36,0,2022
2022-01-24 19:45:00,187.33,187.33,0,2022
2022-01-24 20:00:00,248.57,248.57,1,2022
2022-01-24 20:15:00,187.29,187.29,0,2022
2022-01-24 20:30:00,198.31,198.31,-1,2022
2022-01-24 20:45:00,182.78,182.78,-1,2022
2022-01-24 21:00:00,715.0,715.0,1,2022
2022-01-24 21:15:00,173.13,173.13,0,2022
2022-01-24 21:30:00,151.09,151.09,-1,2022
2022-01-24 21:45:00,147.85,147.85,-1,2022
2022-01-24 22:00:00,161.65,161.65,1,2022
2022-01-24 22:15:00,216.37,216.37,1,2022
2022-01-24 22:30:00,149.85,149.85,-1,2022
2022-01-24 22:45:00,149.85,149.85,-1,2022
2022-01-24 23:00:00,175.0,175.0,1,2022
2022-01-24 23:15:00,175.3,175.3,1,2022
2022-01-24 23:30:00,147.85,147.85,-1,2022
2022-01-24 23:45:00,144.85,144.85,-1,2022
2022-01-25 00:00:00,172.06,172.06,1,2022
2022-01-25 00:15:00,172.07,172.07,1,2022
2022-01-25 00:30:00,135.33,135.33,-1,2022
2022-01-25 00:45:00,135.0,135.0,-1,2022
2022-01-25 01:00:00,207.05,177.87,2,2022
2022-01-25 01:15:00,190.63,190.63,1,2022
