ASSETID;JAAR;DATUM_TIJD;BELASTING
SS MONNICKENDAM 10-1i;2027;2023-07-09 14:15;2295,606406
SS MONNICKENDAM 10-1i;2027;2023-07-09 14:30;4498,896529
SS MONNICKENDAM 10-1i;2027;2023-07-09 14:45;5535,326442
SS MONNICKENDAM 10-1i;2027;2023-07-09 15:00;6291,602392
SS MONNICKENDAM 10-1i;2027;2023-07-09 15:15;6147,048107
SS MONNICKENDAM 10-1i;2027;2023-07-09 15:30;6915,922929
SS MONNICKENDAM 10-1i;2027;2023-07-09 15:45;6363,636133
SS MONNICKENDAM 10-1i;2027;2023-07-09 16:00;7270,866096
SS MONNICKENDAM 10-1i;2027;2023-07-09 16:15;7347,131216
SS MONNICKENDAM 10-1i;2027;2023-07-09 16:30;7067,596856
SS MONNICKENDAM 10-1i;2027;2023-07-09 16:45;7153,94488
SS MONNICKENDAM 10-1i;2027;2023-07-09 17:00;7100,952167
SS MONNICKENDAM 10-1i;2027;2023-07-09 17:15;7329,297228
SS MONNICKENDAM 10-1i;2027;2023-07-09 17:30;7659,797185
SS MONNICKENDAM 10-1i;2027;2023-07-09 17:45;7330,175268
SS MONNICKENDAM 10-1i;2027;2023-07-09 18:00;7354,699645
SS MONNICKENDAM 10-1i;2027;2023-07-09 18:15;7487,381878
SS MONNICKENDAM 10-1i;2027;2023-07-09 18:30;7573,310764
SS MONNICKENDAM 10-1i;2027;2023-07-09 18:45;7786,115058
SS MONNICKENDAM 10-1i;2027;2023-07-09 19:00;8007,809557
SS MONNICKENDAM 10-1i;2027;2023-07-09 19:15;8187,301863
SS MONNICKENDAM 10-1i;2027;2023-07-09 19:30;8051,795963
SS MONNICKENDAM 10-1i;2027;2023-07-09 19:45;8022,549469
SS MONNICKENDAM 10-1i;2027;2023-07-09 20:00;8060,442957
SS MONNICKENDAM 10-1i;2027;2023-07-09 20:15;7665,211982
SS MONNICKENDAM 10-1i;2027;2023-07-09 20:30;7613,511404
SS MONNICKENDAM 10-1i;2027;2023-07-09 20:45;7567,538185
SS MONNICKENDAM 10-1i;2027;2023-07-09 21:00;7418,669859
SS MONNICKENDAM 10-1i;2027;2023-07-09 21:15;7181,64551
SS MONNICKENDAM 10-1i;2027;2023-07-09 21:30;6813,245203
SS MONNICKENDAM 10-1i;2027;2023-07-09 21:45;6776,268417
SS MONNICKENDAM 10-1i;2027;2023-07-09 22:00;6582,440387
SS MONNICKENDAM 10-1i;2027;2023-07-09 22:15;6298,996141
SS MONNICKENDAM 10-1i;2027;2023-07-09 22:30;6231,849662
SS MONNICKENDAM 10-1i;2027;2023-07-09 22:45;6053,439274
SS MONNICKENDAM 10-1i;2027;2023-07-09 23:00;6193,915494
SS MONNICKENDAM 10-1i;2027;2023-07-09 23:15;6101,038584
SS MONNICKENDAM 10-1i;2027;2023-07-09 23:30;6022,921459
SS MONNICKENDAM 10-1i;2027;2023-07-09 23:45;5977,145757
SS MONNICKENDAM 10-1i;2027;2023-07-10 00:00;5941,505709
SS MONNICKENDAM 10-1i;2027;2023-07-10 00:15;5759,491148
SS MONNICKENDAM 10-1i;2027;2023-07-10 00:30;5611,566455
SS MONNICKENDAM 10-1i;2027;2023-07-10 00:45;5579,340088
SS MONNICKENDAM 10-1i;2027;2023-07-10 01:00;5462,726366
SS MONNICKENDAM 10-1i;2027;2023-07-10 01:15;5441,524193
SS MONNICKENDAM 10-1i;2027;2023-07-10 01:30;5380,36761
SS MONNICKENDAM 10-1i;2027;2023-07-10 01:45;5434,70035
SS MONNICKENDAM 10-1i;2027;2023-07-10 02:00;5496,409336
SS MONNICKENDAM 10-1i;2027;2023-07-10 02:15;5489,270182
SS MONNICKENDAM 10-1i;2027;2023-07-10 02:30;5497,298539
SS MONNICKENDAM 10-1i;2027;2023-07-10 02:45;5472,035265
SS MONNICKENDAM 10-1i;2027;2023-07-10 03:00;5490,816033
SS MONNICKENDAM 10-1i;2027;2023-07-10 03:15;5281,041121
SS MONNICKENDAM 10-1i;2027;2023-07-10 03:30;5310,085755
SS MONNICKENDAM 10-1i;2027;2023-07-10 03:45;5379,915239
SS MONNICKENDAM 10-1i;2027;2023-07-10 04:00;5506,347193
SS MONNICKENDAM 10-1i;2027;2023-07-10 04:15;5374,7068
SS MONNICKENDAM 10-1i;2027;2023-07-10 04:30;5388,148389
SS MONNICKENDAM 10-1i;2027;2023-07-10 04:45;5533,788446
SS MONNICKENDAM 10-1i;2027;2023-07-10 05:00;5579,376687
SS MONNICKENDAM 10-1i;2027;2023-07-10 05:15;5490,452526
SS MONNICKENDAM 10-1i;2027;2023-07-10 05:30;5453,568035
SS MONNICKENDAM 10-1i;2027;2023-07-10 05:45;5521,871112
SS MONNICKENDAM 10-1i;2027;2023-07-10 06:00;5456,355851
SS MONNICKENDAM 10-1i;2027;2023-07-10 06:15;5118,20453
SS MONNICKENDAM 10-1i;2027;2023-07-10 06:30;4855,099326
SS MONNICKENDAM 10-1i;2027;2023-07-10 06:45;4629,228835
SS MONNICKENDAM 10-1i;2027;2023-07-10 07:00;4180,933998
SS MONNICKENDAM 10-1i;2027;2023-07-10 07:15;3759,116249
SS MONNICKENDAM 10-1i;2027;2023-07-10 07:30;3380,503851
SS MONNICKENDAM 10-1i;2027;2023-07-10 07:45;981,5400322
SS MONNICKENDAM 10-1i;2027;2023-07-10 08:00;737,9605698
SS MONNICKENDAM 10-1i;2027;2023-07-10 08:15;401,3591311
SS MONNICKENDAM 10-1i;2027;2023-07-10 08:30;78,3598811
SS MONNICKENDAM 10-1i;2027;2023-07-10 08:45;-235,0421295
SS MONNICKENDAM 10-1i;2027;2023-07-10 09:00;-452,7651696
SS MONNICKENDAM 10-1i;2027;2023-07-10 09:15;-902,5346309
SS MONNICKENDAM 10-1i;2027;2023-07-10 09:30;-1275,154312
SS MONNICKENDAM 10-1i;2027;2023-07-10 09:45;-1606,471843
SS MONNICKENDAM 10-1i;2027;2023-07-10 10:00;-1897,650865
SS MONNICKENDAM 10-1i;2027;2023-07-10 10:15;-1968,631548
SS MONNICKENDAM 10-1i;2027;2023-07-10 10:30;-1932,771858
SS MONNICKENDAM 10-1i;2027;2023-07-10 10:45;-2416,94209
SS MONNICKENDAM 10-1i;2027;2023-07-10 11:00;-2550,693989
SS MONNICKENDAM 10-1i;2027;2023-07-10 11:15;-2920,20261
SS MONNICKENDAM 10-1i;2027;2023-07-10 11:30;-3294,645794
SS MONNICKENDAM 10-1i;2027;2023-07-10 11:45;-3325,469995
SS MONNICKENDAM 10-1i;2027;2023-07-10 12:00;-3105,103497
SS MONNICKENDAM 10-1i;2027;2023-07-10 12:15;-3377,47287
SS MONNICKENDAM 10-1i;2027;2023-07-10 12:30;-2389,409382
SS MONNICKENDAM 10-1i;2027;2023-07-10 12:45;-2837,090794
SS MONNICKENDAM 10-1i;2027;2023-07-10 13:00;-2751,709929
SS MONNICKENDAM 10-1i;2027;2023-07-10 13:15;-2368,603505
SS MONNICKENDAM 10-1i;2027;2023-07-10 13:30;-2077,135306
SS MONNICKENDAM 10-1i;2027;2023-07-10 13:45;-1540,257348
SS MONNICKENDAM 10-1i;2027;2023-07-10 14:00;-1408,221903
SS MONNICKENDAM 10-1i;2027;2023-07-10 14:15;-898,5441246
SS MONNICKENDAM 10-1i;2027;2023-07-10 14:30;-555,4294433
SS MONNICKENDAM 10-1i;2027;2023-07-10 14:45;-179,8613894
SS MONNICKENDAM 10-1i;2027;2023-07-10 15:00;110,489887
SS MONNICKENDAM 10-1i;2027;2023-07-10 15:15;2650,034221
SS MONNICKENDAM 10-1i;2027;2023-07-10 15:30;3109,424804
SS MONNICKENDAM 10-1i;2027;2023-07-10 15:45;3703,015332
SS MONNICKENDAM 10-1i;2027;2023-07-10 16:00;3962,215287
SS MONNICKENDAM 10-1i;2027;2023-07-10 16:15;4508,6942
SS MONNICKENDAM 10-1i;2027;2023-07-10 16:30;4956,839255
SS MONNICKENDAM 10-1i;2027;2023-07-10 16:45;5347,622861
SS MONNICKENDAM 10-1i;2027;2023-07-10 17:00;5894,138515
SS MONNICKENDAM 10-1i;2027;2023-07-10 17:15;6531,008698
SS MONNICKENDAM 10-1i;2027;2023-07-10 17:30;6814,007041
SS MONNICKENDAM 10-1i;2027;2023-07-10 17:45;7723,991639
SS MONNICKENDAM 10-1i;2027;2023-07-10 18:00;7520,30309
SS MONNICKENDAM 10-1i;2027;2023-07-10 18:15;7507,202717
SS MONNICKENDAM 10-1i;2027;2023-07-10 18:30;7557,287213
SS MONNICKENDAM 10-1i;2027;2023-07-10 18:45;7800,637015
SS MONNICKENDAM 10-1i;2027;2023-07-10 19:00;7915,702429
SS MONNICKENDAM 10-1i;2027;2023-07-10 19:15;7991,656566
SS MONNICKENDAM 10-1i;2027;2023-07-10 19:30;8052,756375
SS MONNICKENDAM 10-1i;2027;2023-07-10 19:45;8089,039615
SS MONNICKENDAM 10-1i;2027;2023-07-10 20:00;8100,731578
SS MONNICKENDAM 10-1i;2027;2023-07-10 20:15;8063,253281
SS MONNICKENDAM 10-1i;2027;2023-07-10 20:30;8013,229913
SS MONNICKENDAM 10-1i;2027;2023-07-10 20:45;7929,834525
SS MONNICKENDAM 10-1i;2027;2023-07-10 21:00;7812,619564
SS MONNICKENDAM 10-1i;2027;2023-07-10 21:15;7566,734118
SS MONNICKENDAM 10-1i;2027;2023-07-10 21:30;7330,968087
SS MONNICKENDAM 10-1i;2027;2023-07-10 21:45;7119,148949
SS MONNICKENDAM 10-1i;2027;2023-07-10 22:00;6819,830951
SS MONNICKENDAM 10-1i;2027;2023-07-10 22:15;6638,3853
SS MONNICKENDAM 10-1i;2027;2023-07-10 22:30;6494,420502
SS MONNICKENDAM 10-1i;2027;2023-07-10 22:45;6395,210051
SS MONNICKENDAM 10-1i;2027;2023-07-10 23:00;6287,973224
SS MONNICKENDAM 10-1i;2027;2023-07-10 23:15;6219,189616
SS MONNICKENDAM 10-1i;2027;2023-07-10 23:30;6110,379486
SS MONNICKENDAM 10-1i;2027;2023-07-10 23:45;5966,016661
SS MONNICKENDAM 10-1i;2027;2023-07-11 00:00;5959,36649
SS MONNICKENDAM 10-1i;2027;2023-07-11 00:15;5909,658548
SS MONNICKENDAM 10-1i;2027;2023-07-11 00:30;5838,736576
SS MONNICKENDAM 10-1i;2027;2023-07-11 00:45;5799,31549
SS MONNICKENDAM 10-1i;2027;2023-07-11 01:00;5819,598539
SS MONNICKENDAM 10-1i;2027;2023-07-11 01:15;5776,775806
SS MONNICKENDAM 10-1i;2027;2023-07-11 01:30;5740,308492
SS MONNICKENDAM 10-1i;2027;2023-07-11 01:45;5737,364099
SS MONNICKENDAM 10-1i;2027;2023-07-11 02:00;5735,258189
SS MONNICKENDAM 10-1i;2027;2023-07-11 02:15;5690,183245
SS MONNICKENDAM 10-1i;2027;2023-07-11 02:30;5655,662768
SS MONNICKENDAM 10-1i;2027;2023-07-11 02:45;5612,616748
SS MONNICKENDAM 10-1i;2027;2023-07-11 03:00;5602,243726
SS MONNICKENDAM 10-1i;2027;2023-07-11 03:15;5492,568936
SS MONNICKENDAM 10-1i;2027;2023-07-11 03:30;5379,276679
SS MONNICKENDAM 10-1i;2027;2023-07-11 03:45;5224,384484
SS MONNICKENDAM 10-1i;2027;2023-07-11 04:00;5358,08016
SS MONNICKENDAM 10-1i;2027;2023-07-11 04:15;5380,466728
SS MONNICKENDAM 10-1i;2027;2023-07-11 04:30;5322,565608
SS MONNICKENDAM 10-1i;2027;2023-07-11 04:45;5281,894493
SS MONNICKENDAM 10-1i;2027;2023-07-11 05:00;5439,737261
SS MONNICKENDAM 10-1i;2027;2023-07-11 05:15;5590,032984
SS MONNICKENDAM 10-1i;2027;2023-07-11 05:30;5760,985423
SS MONNICKENDAM 10-1i;2027;2023-07-11 05:45;5867,963047
SS MONNICKENDAM 10-1i;2027;2023-07-11 06:00;5395,71313
SS MONNICKENDAM 10-1i;2027;2023-07-11 06:15;5000,443918
SS MONNICKENDAM 10-1i;2027;2023-07-11 06:30;5033,669731
SS MONNICKENDAM 10-1i;2027;2023-07-11 06:45;4808,447626
SS MONNICKENDAM 10-1i;2027;2023-07-11 07:00;4494,857891
SS MONNICKENDAM 10-1i;2027;2023-07-11 07:15;2123,778834
SS MONNICKENDAM 10-1i;2027;2023-07-11 07:30;1745,565109
SS MONNICKENDAM 10-1i;2027;2023-07-11 07:45;1548,893543
SS MONNICKENDAM 10-1i;2027;2023-07-11 08:00;3437,922949
SS MONNICKENDAM 10-1i;2027;2023-07-11 08:15;1064,486862
SS MONNICKENDAM 10-1i;2027;2023-07-11 08:30;888,5918684
SS MONNICKENDAM 10-1i;2027;2023-07-11 08:45;-152,3034359
SS MONNICKENDAM 10-1i;2027;2023-07-11 09:00;-251,8469646
SS MONNICKENDAM 10-1i;2027;2023-07-11 09:15;-788,4896205
SS MONNICKENDAM 10-1i;2027;2023-07-11 09:30;-604,2961651
SS MONNICKENDAM 10-1i;2027;2023-07-11 09:45;-1054,969632
SS MONNICKENDAM 10-1i;2027;2023-07-11 10:00;-1563,143624
SS MONNICKENDAM 10-1i;2027;2023-07-11 10:15;-2507,646905
SS MONNICKENDAM 10-1i;2027;2023-07-11 10:30;-2611,37096
SS MONNICKENDAM 10-1i;2027;2023-07-11 10:45;-3020,306379
SS MONNICKENDAM 10-1i;2027;2023-07-11 11:00;-3217,974021
SS MONNICKENDAM 10-1i;2027;2023-07-11 11:15;-2334,556928
SS MONNICKENDAM 10-1i;2027;2023-07-11 11:30;-2229,683325
SS MONNICKENDAM 10-1i;2027;2023-07-11 11:45;-1236,630718
SS MONNICKENDAM 10-1i;2027;2023-07-11 12:00;-1147,993474
SS MONNICKENDAM 10-1i;2027;2023-07-11 12:15;-1028,939678
SS MONNICKENDAM 10-1i;2027;2023-07-11 12:30;-674,6269479
SS MONNICKENDAM 10-1i;2027;2023-07-11 12:45;-819,7367295
SS MONNICKENDAM 10-1i;2027;2023-07-11 13:00;-896,6413327
SS MONNICKENDAM 10-1i;2027;2023-07-11 13:15;-626,3026326
SS MONNICKENDAM 10-1i;2027;2023-07-11 13:30;-392,7567737
SS MONNICKENDAM 10-1i;2027;2023-07-11 13:45;406,6414932
SS MONNICKENDAM 10-1i;2027;2023-07-11 14:00;683,1429555
SS MONNICKENDAM 10-1i;2027;2023-07-11 14:15;972,8166931
SS MONNICKENDAM 10-1i;2027;2023-07-11 14:30;3172,157505
SS MONNICKENDAM 10-1i;2027;2023-07-11 14:45;3321,764196
SS MONNICKENDAM 10-1i;2027;2023-07-11 15:00;3414,557794
SS MONNICKENDAM 10-1i;2027;2023-07-11 15:15;4074,428806
SS MONNICKENDAM 10-1i;2027;2023-07-11 15:30;4095,662917
SS MONNICKENDAM 10-1i;2027;2023-07-11 15:45;4979,918073
SS MONNICKENDAM 10-1i;2027;2023-07-11 16:00;4737,452358
SS MONNICKENDAM 10-1i;2027;2023-07-11 16:15;4918,130932
SS MONNICKENDAM 10-1i;2027;2023-07-11 16:30;5337,861887
SS MONNICKENDAM 10-1i;2027;2023-07-11 16:45;6103,511102
SS MONNICKENDAM 10-1i;2027;2023-07-11 17:00;6177,73107
SS MONNICKENDAM 10-1i;2027;2023-07-11 17:15;6936,910519
SS MONNICKENDAM 10-1i;2027;2023-07-11 17:30;6839,177056
SS MONNICKENDAM 10-1i;2027;2023-07-11 17:45;7135,194964
SS MONNICKENDAM 10-1i;2027;2023-07-11 18:00;7012,013877
SS MONNICKENDAM 10-1i;2027;2023-07-11 18:15;7175,06951
SS MONNICKENDAM 10-1i;2027;2023-07-11 18:30;7579,197352
SS MONNICKENDAM 10-1i;2027;2023-07-11 18:45;7175,616649
SS MONNICKENDAM 10-1i;2027;2023-07-11 19:00;7464,819709
SS MONNICKENDAM 10-1i;2027;2023-07-11 19:15;7580,963651
SS MONNICKENDAM 10-1i;2027;2023-07-11 19:30;7564,936477
SS MONNICKENDAM 10-1i;2027;2023-07-11 19:45;7895,338869
SS MONNICKENDAM 10-1i;2027;2023-07-11 20:00;7985,095441
SS MONNICKENDAM 10-1i;2027;2023-07-11 20:15;7997,708175
SS MONNICKENDAM 10-1i;2027;2023-07-11 20:30;7833,247534
SS MONNICKENDAM 10-1i;2027;2023-07-11 20:45;7832,854651
SS MONNICKENDAM 10-1i;2027;2023-07-11 21:00;7726,191945
SS MONNICKENDAM 10-1i;2027;2023-07-11 21:15;7391,471217
SS MONNICKENDAM 10-1i;2027;2023-07-11 21:30;7068,021553
SS MONNICKENDAM 10-1i;2027;2023-07-11 21:45;6985,784038
SS MONNICKENDAM 10-1i;2027;2023-07-11 22:00;6502,433306
SS MONNICKENDAM 10-1i;2027;2023-07-11 22:15;6169,900065
SS MONNICKENDAM 10-1i;2027;2023-07-11 22:30;5994,20061
SS MONNICKENDAM 10-1i;2027;2023-07-11 22:45;5709,976358
SS MONNICKENDAM 10-1i;2027;2023-07-11 23:00;5815,363935
SS MONNICKENDAM 10-1i;2027;2023-07-11 23:15;5953,856258
SS MONNICKENDAM 10-1i;2027;2023-07-11 23:30;5708,775427
SS MONNICKENDAM 10-1i;2027;2023-07-11 23:45;5557,759936
SS MONNICKENDAM 10-1i;2027;2023-07-12 00:00;5353,517662
SS MONNICKENDAM 10-1i;2027;2023-07-12 00:15;5297,768848
SS MONNICKENDAM 10-1i;2027;2023-07-12 00:30;5300,099466
SS MONNICKENDAM 10-1i;2027;2023-07-12 00:45;5027,058926
SS MONNICKENDAM 10-1i;2027;2023-07-12 01:00;5087,585536
SS MONNICKENDAM 10-1i;2027;2023-07-12 01:15;5403,25025
SS MONNICKENDAM 10-1i;2027;2023-07-12 01:30;5248,558662
SS MONNICKENDAM 10-1i;2027;2023-07-12 01:45;5099,682565
SS MONNICKENDAM 10-1i;2027;2023-07-12 02:00;5162,635024
SS MONNICKENDAM 10-1i;2027;2023-07-12 02:15;5215,99998
SS MONNICKENDAM 10-1i;2027;2023-07-12 02:30;5202,429434
SS MONNICKENDAM 10-1i;2027;2023-07-12 02:45;5191,219826
SS MONNICKENDAM 10-1i;2027;2023-07-12 03:00;5173,012831
SS MONNICKENDAM 10-1i;2027;2023-07-12 03:15;5099,48149
SS MONNICKENDAM 10-1i;2027;2023-07-12 03:30;5188,741239
SS MONNICKENDAM 10-1i;2027;2023-07-12 03:45;5275,656334
SS MONNICKENDAM 10-1i;2027;2023-07-12 04:00;5442,63456
SS MONNICKENDAM 10-1i;2027;2023-07-12 04:15;5284,118874
SS MONNICKENDAM 10-1i;2027;2023-07-12 04:30;4829,620673
SS MONNICKENDAM 10-1i;2027;2023-07-12 04:45;4827,00516
SS MONNICKENDAM 10-1i;2027;2023-07-12 05:00;5316,028307
SS MONNICKENDAM 10-1i;2027;2023-07-12 05:15;5449,787752
SS MONNICKENDAM 10-1i;2027;2023-07-12 05:30;5718,445847
SS MONNICKENDAM 10-1i;2027;2023-07-12 05:45;5872,703516
SS MONNICKENDAM 10-1i;2027;2023-07-12 06:00;6170,904408
SS MONNICKENDAM 10-1i;2027;2023-07-12 06:15;5746,286656
SS MONNICKENDAM 10-1i;2027;2023-07-12 06:30;5840,486472
SS MONNICKENDAM 10-1i;2027;2023-07-12 06:45;5855,16725
SS MONNICKENDAM 10-1i;2027;2023-07-12 07:00;5029,985972
SS MONNICKENDAM 10-1i;2027;2023-07-12 07:15;2841,532276
SS MONNICKENDAM 10-1i;2027;2023-07-12 07:30;4881,768942
SS MONNICKENDAM 10-1i;2027;2023-07-12 07:45;2591,299087
SS MONNICKENDAM 10-1i;2027;2023-07-12 08:00;2214,626242
SS MONNICKENDAM 10-1i;2027;2023-07-12 08:15;1624,85427
SS MONNICKENDAM 10-1i;2027;2023-07-12 08:30;898,1089473
SS MONNICKENDAM 10-1i;2027;2023-07-12 08:45;1308,723262
SS MONNICKENDAM 10-1i;2027;2023-07-12 09:00;118,324983
SS MONNICKENDAM 10-1i;2027;2023-07-12 09:15;573,7648698
SS MONNICKENDAM 10-1i;2027;2023-07-12 09:30;-355,3269912
SS MONNICKENDAM 10-1i;2027;2023-07-12 09:45;-1005,591524
SS MONNICKENDAM 10-1i;2027;2023-07-12 10:00;-995,7403949
SS MONNICKENDAM 10-1i;2027;2023-07-12 10:15;-483,8251397
SS MONNICKENDAM 10-1i;2027;2023-07-12 10:30;-601,9093139
SS MONNICKENDAM 10-1i;2027;2023-07-12 10:45;-825,9975938
SS MONNICKENDAM 10-1i;2027;2023-07-12 11:00;-1737,160955
SS MONNICKENDAM 10-1i;2027;2023-07-12 11:15;-1807,832588
SS MONNICKENDAM 10-1i;2027;2023-07-12 11:30;-2513,959327
SS MONNICKENDAM 10-1i;2027;2023-07-12 11:45;-2086,069993
SS MONNICKENDAM 10-1i;2027;2023-07-12 12:00;-1813,702011
SS MONNICKENDAM 10-1i;2027;2023-07-12 12:15;-2981,316509
SS MONNICKENDAM 10-1i;2027;2023-07-12 12:30;-2663,843999
SS MONNICKENDAM 10-1i;2027;2023-07-12 12:45;-3423,622668
SS MONNICKENDAM 10-1i;2027;2023-07-12 13:00;-3231,158645
SS MONNICKENDAM 10-1i;2027;2023-07-12 13:15;-2632,246765
SS MONNICKENDAM 10-1i;2027;2023-07-12 13:30;-2828,057221
SS MONNICKENDAM 10-1i;2027;2023-07-12 13:45;-2635,02578
SS MONNICKENDAM 10-1i;2027;2023-07-12 14:00;-2074,941629
SS MONNICKENDAM 10-1i;2027;2023-07-12 14:15;-1804,910998
SS MONNICKENDAM 10-1i;2027;2023-07-12 14:30;-1570,759297
SS MONNICKENDAM 10-1i;2027;2023-07-12 14:45;-1235,7042
SS MONNICKENDAM 10-1i;2027;2023-07-12 15:00;-387,5106767
SS MONNICKENDAM 10-1i;2027;2023-07-12 15:15;-166,261901
SS MONNICKENDAM 10-1i;2027;2023-07-12 15:30;305,5610179
SS MONNICKENDAM 10-1i;2027;2023-07-12 15:45;677,1517705
SS MONNICKENDAM 10-1i;2027;2023-07-12 16:00;1197,621182
SS MONNICKENDAM 10-1i;2027;2023-07-12 16:15;1503,214905
SS MONNICKENDAM 10-1i;2027;2023-07-12 16:30;3843,86047
SS MONNICKENDAM 10-1i;2027;2023-07-12 16:45;4107,040021
SS MONNICKENDAM 10-1i;2027;2023-07-12 17:00;4470,059329
SS MONNICKENDAM 10-1i;2027;2023-07-12 17:15;2705,615794
SS MONNICKENDAM 10-1i;2027;2023-07-12 17:30;5509,592096
SS MONNICKENDAM 10-1i;2027;2023-07-12 17:45;5225,014619
SS MONNICKENDAM 10-1i;2027;2023-07-12 18:00;4970,130405
SS MONNICKENDAM 10-1i;2027;2023-07-12 18:15;5316,579627
SS MONNICKENDAM 10-1i;2027;2023-07-12 18:30;5670,502962
SS MONNICKENDAM 10-1i;2027;2023-07-12 18:45;5924,425848
SS MONNICKENDAM 10-1i;2027;2023-07-12 19:00;5833,517128
SS MONNICKENDAM 10-1i;2027;2023-07-12 19:15;7029,570932
SS MONNICKENDAM 10-1i;2027;2023-07-12 19:30;6776,726204
SS MONNICKENDAM 10-1i;2027;2023-07-12 19:45;6575,082974
SS MONNICKENDAM 10-1i;2027;2023-07-12 20:00;6288,930866
SS MONNICKENDAM 10-1i;2027;2023-07-12 20:15;6682,844518
SS MONNICKENDAM 10-1i;2027;2023-07-12 20:30;6268,026195
SS MONNICKENDAM 10-1i;2027;2023-07-12 20:45;6414,581187
SS MONNICKENDAM 10-1i;2027;2023-07-12 21:00;6441,761355
SS MONNICKENDAM 10-1i;2027;2023-07-12 21:15;6090,750391
SS MONNICKENDAM 10-1i;2027;2023-07-12 21:30;5976,912159
SS MONNICKENDAM 10-1i;2027;2023-07-12 21:45;5815,72785
SS MONNICKENDAM 10-1i;2027;2023-07-12 22:00;5376,800723
SS MONNICKENDAM 10-1i;2027;2023-07-12 22:15;5878,876553
SS MONNICKENDAM 10-1i;2027;2023-07-12 22:30;5768,044274
SS MONNICKENDAM 10-1i;2027;2023-07-12 22:45;5796,755314
SS MONNICKENDAM 10-1i;2027;2023-07-12 23:00;5600,888834
SS MONNICKENDAM 10-1i;2027;2023-07-12 23:15;5502,107159
SS MONNICKENDAM 10-1i;2027;2023-07-12 23:30;5412,876218
SS MONNICKENDAM 10-1i;2027;2023-07-12 23:45;5250,608576
SS MONNICKENDAM 10-1i;2027;2023-07-13 00:00;5334,998663
SS MONNICKENDAM 10-1i;2027;2023-07-13 00:15;5269,666952
SS MONNICKENDAM 10-1i;2027;2023-07-13 00:30;5049,085964
SS MONNICKENDAM 10-1i;2027;2023-07-13 00:45;5065,875086
SS MONNICKENDAM 10-1i;2027;2023-07-13 01:00;5094,476949
SS MONNICKENDAM 10-1i;2027;2023-07-13 01:15;5114,338908
SS MONNICKENDAM 10-1i;2027;2023-07-13 01:30;4910,961314
SS MONNICKENDAM 10-1i;2027;2023-07-13 01:45;4852,100794
SS MONNICKENDAM 10-1i;2027;2023-07-13 02:00;4842,298749
SS MONNICKENDAM 10-1i;2027;2023-07-13 02:15;4819,94239
SS MONNICKENDAM 10-1i;2027;2023-07-13 02:30;4727,933009
SS MONNICKENDAM 10-1i;2027;2023-07-13 02:45;4712,570162
SS MONNICKENDAM 10-1i;2027;2023-07-13 03:00;5004,283296
SS MONNICKENDAM 10-1i;2027;2023-07-13 03:15;4920,453955
SS MONNICKENDAM 10-1i;2027;2023-07-13 03:30;4983,336461
SS MONNICKENDAM 10-1i;2027;2023-07-13 03:45;4952,210736
SS MONNICKENDAM 10-1i;2027;2023-07-13 04:00;5076,43611
SS MONNICKENDAM 10-1i;2027;2023-07-13 04:15;5078,996266
SS MONNICKENDAM 10-1i;2027;2023-07-13 04:30;5254,441196
SS MONNICKENDAM 10-1i;2027;2023-07-13 04:45;5441,321885
SS MONNICKENDAM 10-1i;2027;2023-07-13 05:00;5916,078661
SS MONNICKENDAM 10-1i;2027;2023-07-13 05:15;6235,583339
SS MONNICKENDAM 10-1i;2027;2023-07-13 05:30;6405,662306
SS MONNICKENDAM 10-1i;2027;2023-07-13 05:45;6454,665278
SS MONNICKENDAM 10-1i;2027;2023-07-13 06:00;6435,102464
SS MONNICKENDAM 10-1i;2027;2023-07-13 06:15;6077,149256
SS MONNICKENDAM 10-1i;2027;2023-07-13 06:30;5688,097593
SS MONNICKENDAM 10-1i;2027;2023-07-13 06:45;5346,686663
SS MONNICKENDAM 10-1i;2027;2023-07-13 07:00;2847,126874
SS MONNICKENDAM 10-1i;2027;2023-07-13 07:15;4930,172208
SS MONNICKENDAM 10-1i;2027;2023-07-13 07:30;2329,3347
SS MONNICKENDAM 10-1i;2027;2023-07-13 07:45;2050,779666
SS MONNICKENDAM 10-1i;2027;2023-07-13 08:00;1632,708527
SS MONNICKENDAM 10-1i;2027;2023-07-13 08:15;3859,0425
SS MONNICKENDAM 10-1i;2027;2023-07-13 08:30;3831,43803
SS MONNICKENDAM 10-1i;2027;2023-07-13 08:45;1604,833188
SS MONNICKENDAM 10-1i;2027;2023-07-13 09:00;1494,937431
SS MONNICKENDAM 10-1i;2027;2023-07-13 09:15;1375,80126
SS MONNICKENDAM 10-1i;2027;2023-07-13 09:30;56,5802434
SS MONNICKENDAM 10-1i;2027;2023-07-13 09:45;-397,2527467
SS MONNICKENDAM 10-1i;2027;2023-07-13 10:00;-990,8779562
SS MONNICKENDAM 10-1i;2027;2023-07-13 10:15;-730,5392394
SS MONNICKENDAM 10-1i;2027;2023-07-13 10:30;-972,6875815
SS MONNICKENDAM 10-1i;2027;2023-07-13 10:45;-1107,487026
SS MONNICKENDAM 10-1i;2027;2023-07-13 11:00;-2477,258903
SS MONNICKENDAM 10-1i;2027;2023-07-13 11:15;-3030,672309
SS MONNICKENDAM 10-1i;2027;2023-07-13 11:30;-3134,850991
SS MONNICKENDAM 10-1i;2027;2023-07-13 11:45;-3602,320302
